265,3,388
3747,83,300
3717,12,135
1515,13,579
6344,42,680
3735,5,631
3646,28,3507
3709,19,50
6600,33,259
6600,33,261
3704,69,973
228,12,576
3736,183,505
0441B,35,3539
244,1,950
6534,37,410
6534,37,412
6534,37,416
6534,37,418
3705,42,865
5360,22,1555
3703,59,1095
3134,1,1
3157,50,295
3794,14,111
2627,23,142
321,16,650
84,10,101
5900A,16,763
335,22,635
523,43,1440
1245,22,618
1387,022H,262
3650,34,1125
937,1,3155
937,1,3155
2820,13,160
5417,23,2565
945,009A,2520
2526A,11,130
821,5,509
1185,26,1681
7247,25,96
1810,10,1459
1236,22,50
281,002B,830
6156,24,885
282,7,766
6579,40,3939
2121A,25,50
3735,62,75
1786,020A,1350
6539,29,481
481,24,3224
481,24,3226
133,15,434
177,3,608
505,15,1671
2701A,14,4651
1202,001A,651
2162,10,2063
7216,3,3025
2375,53,3515
2609,24,99
1207,11,1631
517,22,2035
653,10,2210
259,26,555
259,26,555
3601,92,336
3601,93,338
3937,002A,251
3011,43,190
1908,18,1671
164,11,470
1269,147,170
829,40,526
5883,1,201
3602,72,627
3602,72,631
3707,51,685
3602,72,631
3701,23,81
5986,30,341
6524,019A,3150
6524,019A,3160
4008,5,525
1032,2,3201
208,24,750
1157,002A,1819
5597A,7,2424
869,15,148
3578,70,3555
252,021A,1233
1116,3,1065
495,3,3135
156,15,1250
156,15,1252
3582,57,4096
206,17,530
5940,26,225
2658,67,4608
323,15,484
5745,35,218
3729,125,761
3577,51,41
1101,20,2177
1101,20,2179
670,5,1217
743,204,815
1354,22,2
663,54,1715
7114,46,223
5744,45,300
7055,015B,265
2331,003B,2263
1086,1,3301
235,9,20
814,10,50
822,20,886
1446,32,374
2451,9,3433
3794,168,177
4913,11,2889
1372,20,5010
824,001G,1030
1115,26,70
1425,36,240
2831,7,4118
309,11,200
1928B,55,890
297,7,624
1928B,64,1706
5302,58,2070
2502A,17,2770
282,3,735
742,2,625
3721,87,100
3709,19,75
4849,16,2401
1002,46,2238
1002,47,2240
4219,51,1050
227,8,505
1260,73,47
1183,50,615
3576,66,30
7088,54,315
6208,35,471
524,1,2459
3537,24,742
3537,24,748
257,12,600
1796,36,4037
6009,50,400
7331,99,67
7331,99,69
2652,007A,4331
7331,99,67
7331,99,69
7331,100,71
7331,100,73
3705,42,865
199,22,405
199,22,155
341,9,1
716,11,935
5699,1,100
3099,19,66
5981,19,235
6986,9,351
3089,57,381
3616,85,2558
1152,13,1850
314,9,226
1173,2,10
1578,7,651
2687,29,124
24,22,1323
621,6,1501
6916,23,80
320,11,750
355,5,1236
344,5,166
344,5,172
3525,2,424
2826,93,609
1115,26,70
2826,93,611
548,001A,2245
6969,005B,831
3072A,1,110
4016,1,2601
4016,1,2601
1064,46,140
4106,45,900
6524,009A,1244
3729,42,716
3923,6,1550
1530,17,476
2031,001B,1219
1191,36,1
3789,720,229
1427,10,251
1499,24,542
1427,10,251
646,16,1500
6631,18,368
2701,23,32
300,15,967
541,24,2001
5346,5,2055
1865,4,1515
1152,13,1850
5660,18,919
1765,65,1325
551,25,1628
7295,22,495
580,37,2200
6508,28,3979
64,14,660
3641,77,1269
6726,41,537
552,19,1675
97,26,2038
97,26,2042
189,16,1446
1100,110,22
1023,15,3042
5700,30,415
3703,50,535
3180,1,1100
728,9,1939
6637,18,278
6320,14,23
116,32,555
3706,1,703
2161,15,3218
1376,50,1509
1376,50,1511
3705,42,865
7518,8,818
2142,005A,2047
235,1,91
3593,8,2389
1222,31,1531
1739,1,1001
2178,46,2126
6692,43,114
6692,43,116
530,44,1843
977,001A,2435
347,7,270
3940,1,499
1499,16,5440
1224,7,461
2753,25,31
326,18,235
2650,16,4408
1720,7,1231
6562,25,4271
0436E,10,1726
2381,027A,2474
1737,14,1221
3736,107,58
2451,002D,2695
5721,5,624
1109,15,217
1125,19,2006
1222,48,1040
856,19,155
813,8,1390
268,17,250
207,32,600
501,24,1263
501,24,1265
2987A,33,1395
4794,10,1095
852,009A,277
289,5,100
25,3,2749
1100,21,1320
1705,11,1255
226,38,734
982,92,3011
3578,52,25
3578,52,27
3607,58,719
3607,58,721
1254,49,3
1620,16,778
3569,016A,2096
8711,19,701
660,72,2104
541,35,2044
1355,2,15
3774,417,200
1580,001F,4623
1580,001F,4625
5943,50,262
5943,51,268
6655,28,164
6995,40,466
6652,24,1727
2134B,5,2089
7049,026A,85
471,1,3355
1278,19,1022
258,12,500
945,8,2518
806,18,698
1185,19,1684
586,5,2510
4149,1,2801
1269,046A,1002
4148,013A,2950
4109,1,2325
3011A,005A,130
927,22,3324
5667,5,18
1564,5,531
5610A,29,55
3569,61,66
6533,14,1370
1419,22,1320
6652,24,1729
3532,31,55
6320,14,25
289,4,1
1442,1,901
3718,26,201
296,66,490
296,81,490
3713,6,1
3713,7,1
2623,211,4164
1253,23,793
2032,31,1115
6727,17,566
1786,019A,1366
3722,65,685
264,4,1
1025,32,2927
318,16,540
155,53,7
2208,9,68
3730,26,1186
6653,51,1774
311,5,658
3974,20,453
3974,20,457
3721,122,535
3940,1,499
3717,20,180
3708,43,595
2700,20,4596
196,23,500
643,17,1656
236,19,150
3705,42,865
860,17,472
6535,70,1178
3711,13,77
3965,3,1712
3965,003A,1718
3965,3,1716
6742,20,664
116,54,1556
5956,30,153
738,3,825
766,7,180
7537,22,630
6537,17,4052
2162,31,2050
2105,52,1910
1107,6,2350
2699,42,311
2629A,002P,278
1643,45,616
3706,47,799
589,1,2201
3602,80,4069
652,60,2211
300,003B,711
4912,16,1409
4912,16,1314
3746,2,390
1650,18,788
3820,4,1111
2706,66,11
278,4,1240
282,004A,701
3521,92,1527
933,5,3035
2119,17,1964
336,15,555
282,004A,701
1558,3,511
1361,72,41
1386,71,2517
829,8,508
829,8,510
3703,65,1061
5264,49,301
5703,32,401
1226,18,1890
2607,67,429
126,25,1045
1626,5,667
105,41,122
857,1,229
7532,2,285
1221,7,107
312,8,80
808,32,367
234,17,5
6599,5,12
535,22,2373
6981,20,212
971,20,3409
540,20,2165
808,35,424
6761,8,158
3721,122,535
240,3,500
691,5,1200
6084,19,15
3617,79,3321
260,1,425
1584,019R,638
2105,19,1967
3710,20,333
228,38,475
245,1,1000
4146,22,979
3574,2,2104
3940,1,499
1639,46,449
3587,15,696
1722,36,1214
3502,14,174
707,2,1525
2750,10,360
2130A,006A,140
3788,14,699
630,11,2518
2873,34,169
7165,3,34
2873,34,169
3655,4,1014
251,14,1280
1282,15,1168
5620,12,146
3587,31,585
3597,52,140
5995,27,586
914,003B,2190
1598,40,718
993,14,290
2858,24,19
1238,22,272
322,9,691
7169,32,120
3656,17,4054
1253,49,1517
3709,19,50
1000,6,2111
808,39,450
2931,1,2
843,11,612
843,10,610
3578,67,3567
6631,48,1607
2189,001F,2115
76,15,666
76,15,676
3746,2,390
6553,24,1267
94,35,2112
1259,28,5
39,12,240
3568,49,37
6600,020A,1583
1588,17,650
3556,30,263
6631,48,1617
2648,68,60
3578,67,3569
1289,61,4943
1289,61,4949
2620,17,214
5230,6,2200
2689,20,4745
1702,010F,4716
6542,40,4635
829,8,508
1547,32,574
4084,4,818
3609,83,3541
3548,26,1558
6283,007C,264
3119,2,143
1861A,3,900
3736,29,299
1179,1,1615
1352,51,62
3533,2,204
3608,75,3605
3054,001A,504
1100,102,1365
766,8,590
3618,39,3471
1807,41,1458
92,31,969
92,31,971
92,31,973
1674,16,814
252,011A,1166
289,5,100
1692,108,855
1648,11,755
496,001D,1525
641,006A,1880
3043,25,33
289,5,100
6562,25,4271
5532,18,7
926,8,3305
2704,62,3266
6078,16,474
3502,14,174
1168,38,2763
5745,35,218
1557,39,547
3212,023A,354
3063,45,131
6692,60,64
3937,002A,251
1648,12,763
0436E,29,1655
0436E,29,1657
3587,108,555
1375,23,199
1463,1,417
3532,35,225
3162,2,115
6971B,30,260
5092,1,336
5475,7,6534
322,9,691
3783,8,600
106,13,284
6599,26,151
1369,20,174
3765,31,489
5653,31,103
778,10,1060
3765,26,489
947,54,2869
9999,999,2407
298,2,627
3781,3,555
766,7,180
4101,34,535
1381,22,174
1788,009B,1355
3775,31,147
3750,615,631
1029,27,2963
595,13,1645
3596,61,255
6640,12,441
3511,25,155
3276,30,101
1040,9,47
1520,19,590
1027,15,2733
3276,30,101
4070,10,502
7528,12,260
0443A,25,1725
0443A,25,1727
3602,80,4069
6463,43,125
4072,25,2042
2304,12,2238
3935,4,200
247,1,1155
4094,60,841
1411,12,2136
844,005A,714
6575,1,3555
601,20,1929
6575,1,3555
180,013A,962
3060,001D,119
2607,267,463
1820,23,2932
4004,19,1546
4082,10,2929
3579,25,3667
1025,31,2935
580,74,2200
87,16,471
87,16,475
3508,1,1355
282,3,735
3048,15,1150
2638,14,419
5431A,001F,200
840,37,457
264,4,1
3620,79,366
3738,12,215
312,4,720
646,4,1401
1244,22,600
754,7,1470
6534,62,1287
3563,17,3946
1541,32,458
677,89,2185
8706,278,207
581,65,2324
291,12,44
6561,019A,1145
839,22,369
839,22,371
1406,28,374
1887,001K,1539
3701,65,1275
163,22,493
3706,220,765
4281A,24,1407
0247C,37,1200
6508,28,3979
803,17,710
653,10,2210
3143,45,135
5556,27,190
4020,2,2295
3706,62,731
767,8,580
4263,008A,1380
1778,44,2227
4263,008A,1388
7236,6,246
1900,37,1622
739,9,840
820,4,618
820,4,628
3735,62,75
119,28,1830
2521A,8,2806
3507,42,1400
3507,42,1420
822,26,640
8721,32,455
1778,44,2229
1613,007P,767
1505,24,548
161,51,728
672,7,1460
854,1,1600
6728,13,540
854,1,1600
1597,27,770
0436C,22,245
854,1,1600
3558,28,255
1039,3,11
3821,4,455
1613,007P,767
2436,16,2542
6727,17,566
1560,34,550
1741,26,1280
3525,76,1309
8711,19,701
1741,26,1280
1473,004E,468
3548,45,1371
3548,45,1379
3708,95,560
928,52,3418
928,53,3420
3940,1,499
1270,33,848
5744,69,372
5883,1,201
7534,1,101
3937,002A,275
3937,002A,1580
2396,20,2844
4109,1,660
6686,41,31
0467A,77,102
1646,1,701
3093,20,596
1103,9,32
157,7,1501
3775,42,27
556,19,2712
3765,233,425
2696,8,662
628,14,2333
548,34,1372
3281,3,215
536,38,2420
292,1,111
1576,001A,4215
6085,014A,470
3750,73,600
2831,6,4112
289,5,100
207,32,600
247,1,1155
1026,14,2010
2142,7,2059
6561,10,4326
7211,003A,3065
25,003B,2735
25,4,2721
585,12,2680
3713,6,1
3735,10,620
0275A,39,1001
3543,11,2175
6512,16,383
3649,16,291
2767,33,501
3614,032B,714
4102,65,1345
6084,20,4787
641,4,1818
939,53,2764
3549,26,1474
3549,26,1480
334,7,420
4763,21,1190
4082,10,2929
4082,10,2929
4082,10,2929
4082,10,2929
4082,10,2929
4082,10,2929
4082,10,2929
4082,10,2929
4082,10,2929
3728,2,120
4082,10,2929
309,20,240
7138,017A,164
288,25,250
157,81,52
233,44,4
2528,8,8
523,39,1487
2849,50,752
869,24,70
561,5,2629
289,1,225
1410,39,306
4064,37,449
230,28,1
3600,110,222
7555,6,348
6761,8,158
1170,1,701
4064,38,451
1535,37,430
0071C,202,2250
304,13,630
3538,117,38
3538,118,40
3987,7,135
3749,62,303
237,14,353
6519,13,1080
267,16,180
237,14,353
2845,3,80
5230,6,2200
539,31,2237
99,003A,1935
99,003A,1939
3717,11,160
2650,43,2710
1536,16,1714
657,51,2454
1136,27,307
657,51,2454
6953,37,163
207,37,505
1443,24,390
23,2,505
2657,6,142
2035A,5,705
3709,17,425
3709,14,425
319,18,500
524,1,2459
999,35,3140
227,48,555
510,60,288
1788,6,1335
1827,40,2121
1827,40,2123
2143,10,2039
1202,001E,605
7506,13,48
821,1,561
324,14,450
1183,45,540
7126A,12,3911
1252,74,187
700,18,1625
5544,20,105
3709,14,425
3645,7,3506
3645,7,3508
237,6,200
1285,16,1234
94,1,1129
5915,18,85
275,7,940
3078,10,176
27,35,734
1537,18,1612
106,1,201
2978,19,215
707,2,1525
4059,1,601
3109,10,209
2755,43,715
1689,53,890
7258,6,33
2392,22,2468
6551,17,3850
2105,12,1939
2979A,33,819
2646,20,4368
861,32,625
861,32,627
861,32,629
819,013A,600
819,013A,604
739,5,800
6520,30,1017
6520,30,1021
2331,001C,2211
182,10,1142
6712,31,83
2677,3,204
3162,8,1428
3626,017B,470
1036,34,28
1252,15,159
1252,15,161
1519,59,574
4073,40,2017
1684,004L,806
208,28,655
2889,19,90
3705,49,845
22,15,550
1250,15,148
1830,25,1482
3568,64,3141
6346,004F,15
581,2,2555
224,32,937
1332,40,120
3502,104,51
224,32,937
2152,16,2063
2415,34,1349
4030,31,655
8727,5,1800
869,24,70
8727,5,1800
4019,3,560
6576,14,3627
2310,1,2201
4268,27,1229
614,14,2310
1266,3,935
1266,3,937
4172,32,1117
6689,21,409
557,9,2250
5971,23,233
3199,4,1266
1743,35,1252
1563,001A,515
3576,125,3345
293,5,126
3609,76,323
3576,126,3345
3764,191,461
3709,19,50
6593,18,1545
141,8,850
3724,72,888
3751,157,360
338,10,270
1392,37,7070
88,18,1720
338,10,270
3775,60,112
6083,5,324
3629,36,1011
3975,8,453
3975,8,455
3975,8,457
3607,40,111
5341,29,1733
2002,39,1722
276,17,920
5876,6,240
2882,24,271
1117,8,980
3576,117,3345
3576,122,3345
1331,002B,111
2071,012C,1890
118,22,772
1166,37,2721
1104,7,148
1104,7,148
2614,129,2417
1546,31,534
999,29,3149
3533,38,116
3533,38,118
1767,43,1127
1327,18,198
6691,16,45
3774,324,200
994,5,3636
3735,46,55
3701,65,1275
2823A,7,12
5284A,6,2035
1414,4,229
1238,21,250
1238,21,262
2002,10,1739
8711,25,1155
832,4,207
7331,100,71
7331,100,73
7331,99,67
7331,99,69
2450,30,2638
2838,8,44
289,1,225
191,16,1204
7331,92,315
7331,19,50
7331,19,52
2375,9,2347
1617,032A,706
1191,41,2250
241,25,650
6503,10,66
3935,4,200
3640,58,3045
267,10,114
3609,76,323
311,16,690
6049,5,2840
524,4,2439
3780,6,888
926,030A,2381
2656,21,3070
300,15,969
311,5,660
3704,1,901
3558,52,70
134,25,1148
243,80,850
1500,19,5324
1564,45,3027
1564,45,3029
1186,20,624
341,6,944
4213,1,2500
2765,1,4367
6769,10,122
7263,7,161
2688,68,185
7170,19,144
3545,018A,1812
122,1,1955
537,36,2856
6962,6,350
519,10,1814
2798,3,42
673,7,1570
3595,24,2369
1526,35,5411
3544,4,114
970,16,3535
1053,3,1611
5384B,10,2010
335,26,600
6612,7,1546
4107,002F,911
2630,007A,1135
270,6,305
6062,16,536
3062,28,75
295,12,441
5278,1,900
6614,11,226
538,41,2834
538,42,2836
319,21,795
181,28,1454
1529,1,5111
644,21,1655
1008,7,3336
2397,20,2728
644,4,1441
3111,7,125
1026,24,2841
4282A,27,1471
1403,37,6815
837,25,109
2619,87,48
476,004A,1066
3617,017A,3346
3617,017A,3348
349,14,54
5663,4,220
3736,111,543
1879,001A,1507
1452,33,342
3617,017A,3346
3617,017A,3348
3617,017A,3346
3617,017A,3348
2205,27,355
3617,017A,3346
3617,017A,3348
2038A,4,1727
2619,87,263
2619,87,263
59,157,150
2919A,12,58
3749,59,45
1003,36,2807
45,96,2550
163,20,1034
2647,16,4144
340,16,169
340,16,173
4653,011B,991
163,18,2
6742,22,654
186,21,1471
974,18,3135
6662,21,67
207,32,600
3569,17,3312
125,21,1111
3569,17,3316
1836,011A,1470
125,21,1133
7537,53,627
1253,62,134
100,14,822
7099,14,5654
6352,004A,856
1183,46,1464
2822B,1,1
1050,16,1818
1434,1,305
236,17,100
6198,15,130
3979,1,444
810,1,201
3721,89,101
1903,27,3430
3741,32,201
1152,57,1995
2976,11,315
3940,1,499
5324,1,1411
929,21,2390
7012,16,23
1039,53,58
2400,028A,2454
956,017C,2887
6541,54,711
7159,14,15
2965A,16,86
580,8,2248
6596,15,3266
11,8,500
2749,8,340
1769,31,1358
2699,29,375
2699,29,377
2699,29,379
6466,25,15
7250,44,20
1739,18,1283
1269,140,200
1269,140,202
6450,5,436
11,8,500
3732,233,468
3940,1,499
1890,30,1544
125,23,1844
4265,11,1273
11,7,2800
3581,119,61
3581,120,63
1569,028A,634
241,27,600
1127,70,1939
349,1,121
1256,3,1
1256,3,5
1407,33,342
1569,028A,634
3521,92,1535
556,30,2009
545,23,1685
289,7,225
1625,005D,627
1125,15,2010
1125,12,2010
6465,2,36
1087,013B,630
4094,24,946
1068,001E,173
78,71,383
3146,28,373
7063B,8,1
316,10,420
1204,19,1272
166,1,747
0442A,17,3520
3548,38,1825
696,2,1212
3619,2,806
296,27,490
1607,20,746
1233,7,127
1233,7,129
919,001D,3633
3537,87,435
3752,19,870
4087,15,876
263,11,101
259,26,555
977,001A,2435
813,7,1390
289,7,225
1035,3,3595
2928,24,555
6652,36,18
3039,29,45
495,8,1665
6756,8,2958
2822A,32,1
4074,29,701
2422,18,2587
7501,162,14
5892,017A,21
3535,41,2001
4087,16,882
4087,16,884
3558,85,350
3577,30,545
44,1,1175
673,3,1511
309,21,250
3777,110,530
3777,139,542
3777,73,548
7104,31,165
6665,024B,194
1152,21,824
1071,4,2696
1147,20,2721
2344A,15,2367
1152,21,826
1152,21,828
5668,20,231
1152,21,824
1152,21,826
1152,21,828
3558,10,3424
3622,2,806
3645,10,3534
4267,33,2811
344,7,275
289,5,100
289,5,100
3111,19,190
1508,7,541
530,006A,2823
3609,4,2422
1434,1,305
1738,24,1140
4072,25,2040
4072,25,2042
3653,33,3963
7381,49,125
3735,59,201
1520,7,539
3537,38,71
3572,19,2011
1758,6,1331
4267,33,2811
2120B,002A,1935
334,21,360
6521,40,2801
6612,48,2145
6612,49,2147
3574,8,2138
1643,24,26
3574,8,2138
3574,8,2138
2029,24,1330
5932,7,556
3520,20,381
3548,1,300
641,006A,1880
2831,41,1218
295,8,462
7045B,17,252
288,7,110
3606,26,3580
1006,6,2111
1738,46,1133
547,3,1420
4207,33,2927
1643,24,28
2183,20,2158
1210,3,213
1210,3,215
5230,6,2200
1661,2,719
1661,2,721
3636,4,2630
2656,60,143
1810,22,3934
1754,12,430
1754,12,432
1550,49,508
28,3,1201
3803,1,185
1025,30,2943
227,36,652
2628,104,237
1139,16,80
1026,14,2794
3706,62,731
1598,42,706
971,15,3461
674,21,1865
1830,3,1411
3273,28,811
6446,31,1119
3710,20,333
3085,3,810
3710,20,333
1880,26,1586
3502,78,52
3600,12,3928
552,29,1772
577,45,1966
6013,38,12
919,006D,3546
289,5,100
5612,59,220
289,5,100
1521,38,469
1491,001A,495
1163,19,2327
1677,4,827
120,3,1839
120,62,1845
3609,98,376
84,8,1265
6548,22,1235
4913,11,1298
1023,15,3042
662,55,1940
2674,4,221
3561,75,2289
6763,39,556
953,18,2740
157,6,1513
3561,74,2295
3833,1,1380
7129,16,612
291,12,44
124,26,1356
967,5,3838
997,36,227
3142,026A,312
2482,016B,2618
1363,52,221
106,20,27
2411,14,1314
933,5,3035
985,11,3450
2750,11,362
3705,7,814
697,39,1400
3705,7,814
347,9,324
1108,003B,149
1143,14,2764
3705,7,814
655,19,1918
589,25,2209
1155,41,1526
655,13,2426
2802,5,674
2301,5,2284
1090,27,2935
2301,5,2286
1133,14,16
3573,27,2180
311,15,1
629,37,2155
3607,96,168
4268,18,1275
7295,21,3251
2078,002B,1827
605,8,2301
605,8,2309
1197,1,1701
1625,12,665
259,26,555
2603,4,611
4991,118,735
3207,4,29
1575,1,4101
1773,4,1375
1197,1,1701
1197,1,1701
2028,025B,1704
818,20,474
818,20,476
3736,183,505
4210,032A,1103
4067,2,414
3721,1,100
304,9,676
304,9,678
3574,8,2138
6616,37,69
594,10,1772
5517,40,21
5083,7,344
2689,25,4717
5082,13,345
190,16,1380
2045,44,133
3722,80,140
6407,6,950
1402,44,6933
3509,43,1321
1290,13,150
3722,80,140
7240,22,69
3553,14,2948
1503,21,5020
166,9,733
6475,37,568
2453,001N,2691
3508,1,1355
1617,032A,2655
11,7,2800
975,9,3060
975,9,3062
493,25,1849
55,21,1980
3568,64,3141
3546,8,295
1187,006E,40
4035,40,396
1176,11,1640
0441A,001B,281
2945A,5,361
4027,5,614
4027,5,614
1239,49,224
3051,19,438
212,8,1005
227,33,688
193,021A,45
117,16,1656
2472,50,2610
3539,1,45
3940,1,499
3526,16,290
590,17,2106
978,18,2750
3553,14,2940
3940,1,499
6459,16,386
7295,21,3251
732,25,1300
5673,42,12
1197,1,1701
7010,57,498
7520,23,657
1670,20,818
1272,21,133
7295,21,3251
4228,158,1258
3970,50,1800
3158,42,335
793,31,417
1197,1,1701
3091,15,342
3731,127,14
7002,41,278
335,19,669
1197,1,1701
1593,32,4640
3970,50,1800
1197,1,1701
4788,12,1376
4295,3,971
552,29,1772
3534,031A,11
3581,58,26
3646,1,3503
3704,70,969
2168,11,2060
2168,11,2062
3704,15,942
3704,15,942
3708,58,575
306,17,587
1518,22,546
2443,006A,2543
1732,59,1759
1064,44,156
2349,36,2322
2860,15,91
237,6,200
6723,22,31
604,8,2415
282,008A,820
8702,611,266
1622,1,605
578,26,1999
291,12,44
8709,8,1650
5950,6,249
2176,55,3225
1382,11,155
2651,3,118
3763,20,493
6577,25,188
2654,36,4489
1009,22,3447
3212,012C,2027
646,4,1401
557,47,2139
580,13,2550
646,4,1401
646,4,1401
3736,107,557
646,4,1401
646,4,1401
552,31,2514
5638,7,672
3780,6,888
256,24,26
1384,009O,270
1205,024A,372
842,001A,615
2966A,017D,596
3751,415,788
4158,14,1088
6654,23,86
4035,40,396
6750,6,134
1054,26,2887
6508,31,3961
1688,18,885
5699,22,361
1014,73,3972
6015,22,107
976,8,2930
1450,1,301
5556,70,400
7096B,1,50
3557,13,3322
1267,8,847
3510,1,1415
3582,103,479
612,24,2465
3723,113,155
1509,43,500
156,1,1655
3560,53,2200
761,33,368
761,60,368
1520,7,541
5695,24,959
1194,4,125
527,51,2559
596,24,1958
970,11,3598
3517,37,260
1635,32,833
1635,32,835
2635,46,480
2635,46,478
259,26,555
3537,38,71
6990,17,525
3656,9,4018
208,26,601
3776,41,539
330,26,55
341,6,944
525,16,1382
3728,57,743
3728,57,745
5895,020A,222
3729,56,255
3728,57,743
479,27,1356
1127,40,1213
1127,41,1215
3507,40,1455
3544,10,154
3544,10,156
1437,25,378
1437,25,380
3750,73,600
2650,16,4406
3064,3,406
2802,3,664
762,254,601
604,12,2312
2635,46,480
2635,46,478
3616,8,2578
3616,8,2598
2835,25,111
6971B,17,7
2344B,21,2300
7030,10,24
821,36,829
333,12,398
1848,10,1439
2186,46,2118
1652,25,742
5841,30,495
6925,5,455
5886,3,10
643,18,1600
2673,16,21
672,10,1520
776,2,915
3587,40,537
4088,32,813
3095,62,798
3794,24,144
0786A,1,401
0786A,1,401
7536,23,555
213,43,1124
323,2,439
3196,28,1532
3617,22,3368
196,23,500
240,7,580
5475,7,6534
107,7,1155
4232,6,1301
1040,26,358
1040,26,360
241,27,600
578,31,2002
2964A,33,41
5991,6,1121
3641,50,938
2182,11,2175
1788,18,2840
3572,1,300
1519,58,573
1519,57,571
3729,4,230
209,14,21
3062,37,39
1222,8,201
1222,8,203
1528,39,5211
6505,13,516
861,71,574
861,67,578
4337,2,1426
3706,62,731
3777,34,500
3756,3,350
3556,45,1829
6272,5,544
504,003D,1670
504,003D,1672
214,16,1360
3788,42,333
3794,15,101
6439,19,59
506,13,1864
3554,2,1906
1267,8,851
950,38,2700
4991,368,101
6617,18,1595
934,1,3155
6617,18,1595
4045,41,2121
599,014A,1737
249,47,1559
701,2,1881
6690,27,293
6596,10,3280
340,14,136
1282,9,1255
3508,39,875
1168,14,2436
1282,9,1257
3541,34,85
2009,004Q,1750
7165,3,34
673,2,1515
3620,77,3618
5514,35,654
6499,19,381
3525,2,424
7295,21,3251
1686,25,888
1770,10,1351
3636,4,2630
2161,24,2034
41,73,33
1520,12,579
3636,5,2632
0601C,2,2000
480,001D,3033
7067,35,4
1048,23,1600
188,5,1401
207,37,505
7092,36,278
3710,19,45
2016,49,1710
2655,45,1200
519,36,1865
167,63,160
3705,55,845
2650,16,4408
829,018A,440
829,018A,436
4206,002A,2955
4206,002A,2957
1221,33,1459
3095,34,777
2979A,29,9
2920,39,175
190,16,1370
122,13,1190
2117,1,1901
2383,18,4116
1637,7,639
6570,2,3359
3979,1,444
6617,18,1599
6617,18,1597
6617,18,1599
3534,44,233
2831,6,4112
4209,41,2837
6499,22,369
5643,7,248
2047,51,1894
530,52,1870
641,10,1919
3940,1,499
6783,8,32
294,23,309
5976,38,260
3703,59,1095
3587,104,3679
2618,57,419
1474,30,428
2528,9,10
1166,18,276
4938,12,1170
612,2,2239
612,2,2241
166,1,747
612,2,2239
612,2,2241
2140,013C,2095
3635,5,41
1101,20,2177
1101,20,2179
982,5,3112
6768,5,36
911,14,3700
3777,34,500
6553,12,4046
289,4,1
3726,105,1091
208,26,601
283,18,845
649,8,1848
662,25,1938
3717,19,188
176,40,845
2474,2,2619
3776,41,539
283,18,845
846,23,220
846,23,224
2834,11,331
6302,20,197
6724,11,86
6724,10,78
6724,9,70
6724,7,60
6923,11,869
3087,5,519
6724,8,68
2319,10,2267
174,9,712
2806,29,225
163,20,1034
5284A,6,2035
0298C,51,666
1266,46,929
1266,47,931
3940,1,499
1266,48,933
839,72,241
7295,21,3251
587,21,2459
1370,26,190
1591,1,641
105,49,111
6530,16,1457
6530,16,1463
3709,19,50
3935,4,200
3738,12,215
1614,020A,2937
3738,12,215
1284,25,145
324,14,450
3569,46,525
2619,87,48
952,20,2850
263,11,101
324,1,411
3062,37,39
1076,41,2392
3728,55,755
3647,30,209
3728,54,759
813,7,1390
3647,34,3631
3647,34,3635
5703,8,3942
572,66,1425
1538,28,426
548,31,1366
6307,001L,132
3198,14,1330
1159,26,2049
3594,23,837
2773,10,572
94,20,2164
315,3,225
14,1,1
1690,038A,4641
3609,44,3585
1429,41,347
1301,17,22
2612,86,261
3502,86,88
0215C,6,1333
6964,3,640
915,17,2226
915,17,2230
6616,10,16
6616,10,18
3162,6,1434
206,25,425
52,6,2123
6520,010A,2864
915,9,2234
915,009A,2240
3701,65,1275
3605,81,3931
5710,29,50
1879,001A,1507
3918,10,550
3708,28,71
1159,29,2009
7295,21,3251
3779,26,575
2139,021B,2030
1152,10,1832
5708,24,126
6651,6,1750
1026,14,2794
0488A,014A,2234
4107,19,923
5613,46,49
5649,23,149
660,4,2100
166,9,733
1540,53,460
318,12,572
5529,43,131
7530,3,289
3166,25,860
3578,52,58
3578,52,60
1419,19,287
3602,44,246
63,18,590
63,18,594
3005,15,300
854,1,1600
5835,21,27
5312,46,1715
3962,8,346
344,7,275
6710,22,61
912,8,555
3753,106,923
991,17,3970
3004B,26,76
164,11,470
1675,8,874
1675,8,876
6580,42,1350
289,3,1
2752,022B,3944
1535,2,419
3622,45,549
2053,38,1808
5660,7,3734
672,002A,1405
152,22,1718
3576,76,80
929,6,3333
929,6,3335
5585,1,2283
3650,64,1161
3756,41,1245
1664,32,750
4759,30,1343
794,11,564
6175,27,1143
1254,58,57
1542,39,432
192,4,920
1675,001F,831
1675,001F,831
3618,14,994
1409,1,301
65,10,724
65,10,734
2829,32,4332
3728,76,1263
1498,24,5500
3602,001A,606
3803,1,185
0418A,12,25
215,12,1346
2721,75,166
4794,10,1095
5612,61,38
5612,62,38
803,23,722
5654,44,1231
3141,36,375
227,5,505
2052A,3,1801
3008,5,451
506,47,3031
975,2,2221
6023,40,298
1682,001H,830
3577,51,41
990,006A,3930
3546,8,295
6023,40,298
7220,001D,25
65,48,990
6684,10,248
291,12,44
2369,30,2300
7035,1,300
4083,2,3130
1501,33,554
4083,2,3130
2932,19,290
1465,016A,454
1465,016A,456
985,11,3450
3519,42,331
3519,42,333
662,52,1940
3725,15,940
662,53,1940
655,23,1960
3008,5,451
6508,37,3925
